,TS,start_anomaly,window length,prob_anomaly,lat,lon,anomaly sample length
273,"date
2015-09-21   -0.702518
2015-10-15   -0.941758
2016-04-12   -0.829947
2016-07-05   -0.997347
2016-09-27   -0.353003
                ...   
2023-07-29    0.199966
2023-08-10    0.459231
2023-08-22    1.103540
2023-09-03    0.563661
2023-09-15    0.712380
Name: values_759_3508, Length: 193, dtype: float32",0,0.0,0.0,25.929499,-80.31177,
274,"date
2015-09-21   -0.356501
2015-10-15   -0.006613
2016-04-12   -0.122178
2016-07-05   -0.045788
2016-09-27    0.042137
                ...   
2023-07-29    0.564892
2023-08-10    0.711206
2023-08-22   -0.558121
2023-09-03    0.429643
2023-09-15   -0.115850
Name: values_759_3509, Length: 193, dtype: float32",0,0.0,0.0,25.929504,-80.31174,
275,"date
2015-09-21   -0.186072
2015-10-15    0.024154
2016-04-12    0.148603
2016-07-05   -0.143324
2016-09-27    0.997477
                ...   
2023-07-29    0.363167
2023-08-10   -0.667756
2023-08-22   -1.010888
2023-09-03   -0.513930
2023-09-15   -0.345030
Name: values_759_3510, Length: 193, dtype: float32",0,0.0,0.0,25.92951,-80.3117,
276,"date
2015-09-21   -0.648799
2015-10-15   -0.049308
2016-04-12   -0.042786
2016-07-05   -0.183385
2016-09-27    0.270346
                ...   
2023-07-29    0.575717
2023-08-10   -0.370441
2023-08-22   -0.785630
2023-09-03    0.239765
2023-09-15   -0.125963
Name: values_759_3511, Length: 193, dtype: float32",0,0.0,0.0,25.929516,-80.31167,
277,"date
2015-09-21    0.233123
2015-10-15   -0.432830
2016-04-12   -0.253297
2016-07-05    1.026024
2016-09-27    0.123824
                ...   
2023-07-29    0.796486
2023-08-10   -1.065540
2023-08-22    0.322293
2023-09-03   -0.627825
2023-09-15   -0.892549
Name: values_759_3512, Length: 193, dtype: float32",0,0.0,0.0,25.92952,-80.31163,
278,"[array([-0.10690153, -0.5514842 , -0.11545622, -0.24259475, -0.43439448,
       -0.19627759,  0.02590364, -0.7165989 , -0.59043866,  0.55874276,
        0.6944894 , -0.5124911 , -1.2378068 , -0.3399489 ,  0.11645772,
        0.38112676, -0.22011125,  0.330136  , -0.09142876, -0.10855847,
        0.08525455, -0.33274123,  0.18048245, -0.22733617,  0.3291893 ,
       -0.64189637,  0.5625094 , -0.7150872 , -0.25962114,  0.07937913,
        0.8892599 , -0.15996164,  0.0432331 ,  0.6272098 ,  0.39359498,
        1.3236754 , -0.2107384 ,  0.19321036,  0.46222943,  0.16663957,
       -0.32477632, -0.03186148,  0.21034369, -0.36923677, -0.47667587,
       -0.606545  , -0.33087492,  0.6515399 ,  0.13500828,  0.02989045,
       -0.4568287 , -1.5134144 ,  1.0220356 ,  0.0526562 ,  0.5627793 ,
       -1.7071314 , -1.601377  ,  0.98748195,  1.4530069 ,  1.0459986 ,
        0.3071146 ,  0.15898286, -0.9327847 , -0.84546864,  0.31549278,
       -0.68366474, -0.42611185,  0.0471313 , -0.2379719 , -0.42546934,
       -0.3149289 , -0.2933582 , -0.83105016, -0.97258824, -1.1749873 ,
       -0.33793962, -0.4996543 , -0.9320079 ,  0.7753979 ,  0.41578144,
       -1.0447266 , -0.60977995, -2.08489   ,  0.36736476, -0.85128844,
        0.39129734,  0.97163004,  0.6836333 ,  0.3693478 ,  0.341685  ,
        0.4918192 ,  0.07398738, -1.0064567 , -0.9804975 , -1.0704509 ,
        0.14747083,  0.18432869,  0.1394746 ,  0.01253861, -0.06267476,
        1.0183239 ,  0.38308406, -1.1495024 ,  0.00834641, -0.01824045,
        1.7226919 , -0.5634285 ,  0.4029444 , -0.5081993 , -1.0073159 ,
        0.28689674,  0.66166455, -0.9712282 , -1.21394   ,  1.244662  ,
       -0.06780946,  0.29207516,  0.79006565, -0.3539465 , -0.6906283 ,
       -0.56297255, -0.32365695,  0.01984668,  0.7928312 ,  0.60423714,
       -0.58804226,  0.34366664,  0.18845344,  0.15564266,  0.10541457,
       -0.0840368 , -0.6162635 ,  0.8780227 , -1.5804174 ,  0.7019952 ,
       -0.23724416, -0.70566136,  1.2702905 ,  0.79812384,  0.79651535,
        0.60604644,  0.45895374,  1.0699209 ,  1.180607  ,  0.79814786,
        0.5534499 ,  0.505705  ,  1.1827794 ,  1.1201745 ,  0.84538496,
       -0.36087567,  1.2486762 , -0.5911214 , -1.1663802 , -1.4758568 ,
        0.82835656, -1.1467985 ,  1.9546723 ,  1.4767501 , -1.3138568 ,
        1.3391998 , -0.20034343, -1.16438   , -1.3019965 , -1.2634197 ,
       -1.5042953 , -0.8696774 , -1.5189619 , -0.1445638 , -1.7238371 ,
        0.0427896 , -0.7894578 ,  1.3447886 ,  1.4891129 ,  1.1914566 ,
        0.8848451 ,  1.3598735 ,  2.0088768 ,  0.7773237 ,  0.6122241 ,
        2.1859992 ,  0.02574777, -0.96841544, -0.7300205 ,  0.45845723,
        1.8630426 ,  0.16074723, -0.29000223, -0.06383955,  0.03607285,
       -0.02479219, -1.3895028 ,  0.43036377], dtype=float32)]",2022-01-23 00:00:00,,0.99,25.929525,-80.3116,24.0
279,"date
2015-09-21    0.489406
2015-10-15   -0.069271
2016-04-12    0.039018
2016-07-05   -0.356540
2016-09-27    0.198237
                ...   
2023-07-29   -0.344030
2023-08-10    1.277430
2023-08-22   -0.325108
2023-09-03   -0.716839
2023-09-15   -0.300844
Name: values_759_3514, Length: 193, dtype: float32",0,0.0,0.0,25.929531,-80.31156,
280,"date
2015-09-21    0.891794
2015-10-15   -0.516971
2016-04-12   -0.069386
2016-07-05    0.260892
2016-09-27    0.145886
                ...   
2023-07-29    0.033242
2023-08-10    0.335929
2023-08-22    0.283298
2023-09-03   -0.100968
2023-09-15   -0.592552
Name: values_759_3515, Length: 193, dtype: float32",0,0.0,0.0,25.929537,-80.31153,
281,"date
2015-09-21    0.544089
2015-10-15   -0.883712
2016-04-12   -0.305099
2016-07-05    0.471995
2016-09-27   -0.540220
                ...   
2023-07-29    0.731295
2023-08-10    0.556214
2023-08-22    1.138144
2023-09-03    0.347425
2023-09-15    0.137125
Name: values_759_3516, Length: 193, dtype: float32",0,0.0,0.0,25.929543,-80.31149,
282,"date
2015-09-21    0.182976
2015-10-15   -1.134333
2016-04-12   -0.780939
2016-07-05   -0.220286
2016-09-27   -1.014318
                ...   
2023-07-29   -1.268984
2023-08-10    1.628333
2023-08-22    2.545247
2023-09-03    1.627255
2023-09-15   -0.392099
Name: values_759_3517, Length: 193, dtype: float32",0,0.0,0.0,25.929548,-80.31146,
283,"date
2015-09-21    0.079025
2015-10-15   -0.660186
2016-04-12   -0.419021
2016-07-05   -0.105747
2016-09-27   -0.031861
                ...   
2023-07-29    0.665446
2023-08-10    0.321149
2023-08-22   -0.747272
2023-09-03    0.143695
2023-09-15   -0.662879
Name: values_759_3518, Length: 193, dtype: float32",0,0.0,0.0,25.929554,-80.311424,
284,"date
2015-09-21    0.400426
2015-10-15   -0.899090
2016-04-12   -0.321995
2016-07-05    0.121339
2016-09-27   -0.683452
                ...   
2023-07-29    0.270617
2023-08-10    0.091267
2023-08-22    0.473121
2023-09-03   -0.991523
2023-09-15    0.177279
Name: values_759_3519, Length: 193, dtype: float32",0,0.0,0.0,25.92956,-80.311386,
285,"date
2015-09-21    0.709552
2015-10-15   -0.713908
2016-04-12   -0.190759
2016-07-05    0.439316
2016-09-27   -0.511904
                ...   
2023-07-29   -0.041874
2023-08-10   -0.002809
2023-08-22    0.162150
2023-09-03   -0.514529
2023-09-15   -0.036497
Name: values_759_3520, Length: 193, dtype: float32",0,0.0,0.0,25.929565,-80.311356,
286,"date
2015-09-21   -0.303371
2015-10-15   -1.000380
2016-04-12   -0.295952
2016-07-05    0.127640
2016-09-27    0.230432
                ...   
2023-07-29   -1.078638
2023-08-10    0.286654
2023-08-22    1.329503
2023-09-03   -0.195789
2023-09-15   -0.135187
Name: values_759_3521, Length: 193, dtype: float32",0,0.0,0.0,25.929571,-80.31132,
287,"date
2015-09-21   -0.584211
2015-10-15   -0.071941
2016-04-12   -0.274819
2016-07-05   -0.342556
2016-09-27   -0.585431
                ...   
2023-07-29    0.300935
2023-08-10    0.135216
2023-08-22   -1.602732
2023-09-03    0.265147
2023-09-15   -0.202004
Name: values_759_3522, Length: 193, dtype: float32",0,0.0,0.0,25.929577,-80.31128,
288,"date
2015-09-21   -0.681325
2015-10-15    0.059365
2016-04-12   -0.069252
2016-07-05   -0.126991
2016-09-27   -0.376999
                ...   
2023-07-29    0.318827
2023-08-10    0.015540
2023-08-22   -1.875999
2023-09-03    0.360589
2023-09-15   -0.210880
Name: values_759_3523, Length: 193, dtype: float32",0,0.0,0.0,25.929583,-80.31125,
289,"date
2015-09-21   -0.405457
2015-10-15   -0.211781
2016-04-12   -0.301276
2016-07-05   -0.383634
2016-09-27   -0.560948
                ...   
2023-07-29    0.322348
2023-08-10    0.360506
2023-08-22   -1.601046
2023-09-03    0.313547
2023-09-15   -0.203921
Name: values_759_3524, Length: 193, dtype: float32",0,0.0,0.0,25.929588,-80.31121,
290,"date
2015-09-21   -0.612163
2015-10-15    0.123604
2016-04-12   -0.024854
2016-07-05    0.008253
2016-09-27   -0.415822
                ...   
2023-07-29    0.438046
2023-08-10    0.112130
2023-08-22   -1.606135
2023-09-03    0.451437
2023-09-15   -0.158064
Name: values_759_3525, Length: 193, dtype: float32",0,0.0,0.0,25.929594,-80.31118,
291,"date
2015-09-21   -0.328005
2015-10-15    0.101248
2016-04-12   -0.078181
2016-07-05   -0.390191
2016-09-27   -0.065931
                ...   
2023-07-29   -0.126304
2023-08-10    0.558043
2023-08-22   -2.280189
2023-09-03    0.138300
2023-09-15    0.009127
Name: values_759_3526, Length: 193, dtype: float32",0,0.0,0.0,25.9296,-80.31114,
292,"date
2015-09-21   -0.490081
2015-10-15   -0.276280
2016-04-12   -0.454856
2016-07-05   -0.658194
2016-09-27   -0.335939
                ...   
2023-07-29   -0.103715
2023-08-10    0.416018
2023-08-22   -1.636027
2023-09-03    0.114105
2023-09-15    0.131077
Name: values_759_3527, Length: 193, dtype: float32",0,0.0,0.0,25.929605,-80.31111,
293,"date
2015-09-21   -0.521418
2015-10-15    0.050022
2016-04-12    0.026174
2016-07-05   -0.226854
2016-09-27   -0.204456
                ...   
2023-07-29    0.051543
2023-08-10    0.507348
2023-08-22   -2.275496
2023-09-03    0.159838
2023-09-15   -0.143175
Name: values_759_3528, Length: 193, dtype: float32",0,0.0,0.0,25.929611,-80.31107,
294,"date
2015-09-21   -0.458271
2015-10-15   -0.169753
2016-04-12   -0.227791
2016-07-05   -0.242188
2016-09-27   -0.578570
                ...   
2023-07-29    0.635399
2023-08-10   -0.477158
2023-08-22   -1.418428
2023-09-03    0.304520
2023-09-15   -0.297698
Name: values_759_3529, Length: 193, dtype: float32",0,0.0,0.0,25.929617,-80.31104,
295,"date
2015-09-21    1.105622
2015-10-15    0.553704
2016-04-12   -1.343648
2016-07-05    0.438485
2016-09-27    1.181650
                ...   
2023-07-29    0.120949
2023-08-10    1.423414
2023-08-22    2.318912
2023-09-03    0.888790
2023-09-15    1.536364
Name: values_760_3500, Length: 193, dtype: float32",0,0.0,0.0,25.929577,-80.312065,
296,"date
2015-09-21    0.057620
2015-10-15   -0.320512
2016-04-12    0.109307
2016-07-05   -0.351323
2016-09-27    0.584472
                ...   
2023-07-29    0.403563
2023-08-10    0.941709
2023-08-22    1.298285
2023-09-03    0.879202
2023-09-15    0.777100
Name: values_760_3501, Length: 193, dtype: float32",0,0.0,0.0,25.929583,-80.312035,
297,"date
2015-09-21   -0.309725
2015-10-15   -0.782291
2016-04-12   -0.553982
2016-07-05   -0.978921
2016-09-27   -0.124234
                ...   
2023-07-29    0.067615
2023-08-10    0.540824
2023-08-22    1.055907
2023-09-03    0.427035
2023-09-15    0.422941
Name: values_760_3502, Length: 193, dtype: float32",0,0.0,0.0,25.929588,-80.312,
298,"date
2015-09-21   -0.240898
2015-10-15   -0.741987
2016-04-12   -0.335314
2016-07-05   -0.931621
2016-09-27    0.087403
                ...   
2023-07-29   -0.061031
2023-08-10    0.698115
2023-08-22    1.363523
2023-09-03    0.400291
2023-09-15    0.611988
Name: values_760_3503, Length: 193, dtype: float32",0,0.0,0.0,25.929594,-80.311966,
299,"date
2015-09-21   -0.877174
2015-10-15   -0.009016
2016-04-12    0.503694
2016-07-05   -0.069103
2016-09-27   -0.466340
                ...   
2023-07-29   -0.484033
2023-08-10   -0.372007
2023-08-22   -0.252342
2023-09-03    0.000677
2023-09-15    0.292173
Name: values_760_3504, Length: 193, dtype: float32",0,0.0,0.0,25.9296,-80.31193,
300,"date
2015-09-21   -0.536384
2015-10-15   -0.289453
2016-04-12   -0.437717
2016-07-05    0.642482
2016-09-27   -0.621218
                ...   
2023-07-29   -0.153860
2023-08-10   -0.527895
2023-08-22   -0.746745
2023-09-03    0.158855
2023-09-15    0.203970
Name: values_760_3505, Length: 193, dtype: float32",0,0.0,0.0,25.929605,-80.3119,
301,"date
2015-09-21   -0.493331
2015-10-15    0.080811
2016-04-12    0.165919
2016-07-05   -0.295037
2016-09-27   -0.442603
                ...   
2023-07-29   -0.090376
2023-08-10   -0.545157
2023-08-22   -0.771652
2023-09-03    0.090829
2023-09-15    0.219069
Name: values_760_3506, Length: 193, dtype: float32",0,0.0,0.0,25.929611,-80.31186,
302,"date
2015-09-21    1.276261
2015-10-15   -0.113156
2016-04-12    0.135171
2016-07-05   -0.603839
2016-09-27    0.558200
                ...   
2023-07-29    0.680732
2023-08-10   -0.576050
2023-08-22   -0.037353
2023-09-03   -0.616338
2023-09-15   -0.755083
Name: values_760_3507, Length: 193, dtype: float32",0,0.0,0.0,25.929617,-80.31183,
303,"date
2015-09-21    1.145241
2015-10-15    0.053693
2016-04-12    0.283794
2016-07-05   -0.378360
2016-09-27   -0.350103
                ...   
2023-07-29    0.606632
2023-08-10   -1.211961
2023-08-22   -0.094349
2023-09-03   -0.611335
2023-09-15   -0.608257
Name: values_760_3508, Length: 193, dtype: float32",0,0.0,0.0,25.929623,-80.3118,
304,"date
2015-09-21    0.055915
2015-10-15   -0.721786
2016-04-12   -0.570308
2016-07-05    0.852786
2016-09-27   -0.684049
                ...   
2023-07-29    0.815198
2023-08-10   -1.525797
2023-08-22    0.359858
2023-09-03   -0.349756
2023-09-15   -1.046153
Name: values_760_3509, Length: 193, dtype: float32",0,0.0,0.0,25.929628,-80.31176,
305,"date
2015-09-21    0.719056
2015-10-15   -0.007270
2016-04-12    0.262877
2016-07-05   -0.277741
2016-09-27   -0.454870
                ...   
2023-07-29    1.040565
2023-08-10   -0.944676
2023-08-22   -0.074354
2023-09-03   -0.395768
2023-09-15    0.012643
Name: values_760_3510, Length: 193, dtype: float32",0,0.0,0.0,25.929634,-80.31173,
306,"date
2015-09-21   -1.651677
2015-10-15    0.217048
2016-04-12    0.405968
2016-07-05   -0.203182
2016-09-27    1.091001
                ...   
2023-07-29    0.065029
2023-08-10   -0.162417
2023-08-22   -0.888684
2023-09-03    0.364286
2023-09-15   -0.110301
Name: values_760_3511, Length: 193, dtype: float32",0,0.0,0.0,25.929638,-80.31169,
307,"date
2015-09-21   -0.959468
2015-10-15    0.008755
2016-04-12    0.094727
2016-07-05   -0.312915
2016-09-27    0.798776
                ...   
2023-07-29   -1.844190
2023-08-10   -0.699941
2023-08-22   -0.572118
2023-09-03   -0.241941
2023-09-15   -0.433559
Name: values_760_3512, Length: 193, dtype: float32",0,0.0,0.0,25.929644,-80.31165,
308,"date
2015-09-21    0.256537
2015-10-15   -0.002388
2016-04-12   -0.102466
2016-07-05   -0.042603
2016-09-27    0.063355
                ...   
2023-07-29   -0.721820
2023-08-10    0.908090
2023-08-22    0.983344
2023-09-03    0.031354
2023-09-15   -0.666476
Name: values_760_3513, Length: 193, dtype: float32",0,0.0,0.0,25.92965,-80.31162,
309,"date
2015-09-21    1.237656
2015-10-15   -0.028728
2016-04-12    0.159270
2016-07-05    0.400635
2016-09-27   -1.514034
                ...   
2023-07-29   -2.036833
2023-08-10    0.984282
2023-08-22    1.709340
2023-09-03    0.827338
2023-09-15    0.256538
Name: values_760_3514, Length: 193, dtype: float32",0,0.0,0.0,25.929655,-80.311584,
310,"date
2015-09-21    0.567942
2015-10-15   -0.197128
2016-04-12   -0.190659
2016-07-05    0.227317
2016-09-27   -0.417688
                ...   
2023-07-29   -1.555937
2023-08-10    0.701106
2023-08-22    1.516610
2023-09-03    0.660542
2023-09-15    0.302108
Name: values_760_3515, Length: 193, dtype: float32",0,0.0,0.0,25.929663,-80.311554,
311,"date
2015-09-21    0.737877
2015-10-15   -0.307222
2016-04-12   -0.185399
2016-07-05    0.289957
2016-09-27   -0.560422
                ...   
2023-07-29   -1.924089
2023-08-10    0.580268
2023-08-22    1.331624
2023-09-03    0.663935
2023-09-15    0.114468
Name: values_760_3516, Length: 193, dtype: float32",0,0.0,0.0,25.929668,-80.311516,
312,"date
2015-09-21    0.946369
2015-10-15   -0.357831
2016-04-12   -0.121094
2016-07-05    0.256130
2016-09-27   -0.440918
                ...   
2023-07-29   -1.833609
2023-08-10    0.702391
2023-08-22    1.715831
2023-09-03    0.754545
2023-09-15    0.212011
Name: values_760_3517, Length: 193, dtype: float32",0,0.0,0.0,25.929674,-80.31148,
313,"date
2015-09-21    0.216928
2015-10-15   -1.161021
2016-04-12    0.295218
2016-07-05   -0.288685
2016-09-27   -0.585426
                ...   
2023-07-29   -0.606746
2023-08-10    0.539549
2023-08-22    0.708840
2023-09-03    1.180836
2023-09-15    0.468211
Name: values_760_3518, Length: 193, dtype: float32",0,0.0,0.0,25.92968,-80.31144,
314,"date
2015-09-21   -0.053743
2015-10-15   -2.007043
2016-04-12    0.616128
2016-07-05   -0.029296
2016-09-27    0.393415
                ...   
2023-07-29   -0.088746
2023-08-10    0.885521
2023-08-22    0.719214
2023-09-03    0.298756
2023-09-15    1.388734
Name: values_760_3519, Length: 193, dtype: float32",0,0.0,0.0,25.929686,-80.31141,
315,"date
2015-09-21    0.327678
2015-10-15   -0.661494
2016-04-12   -0.532197
2016-07-05    0.043207
2016-09-27   -1.375627
                ...   
2023-07-29    0.188242
2023-08-10    1.532987
2023-08-22   -0.483360
2023-09-03    0.198309
2023-09-15   -0.844314
Name: values_760_3520, Length: 193, dtype: float32",0,0.0,0.0,25.929691,-80.31137,
316,"date
2015-09-21   -0.179364
2015-10-15   -1.160832
2016-04-12   -1.244366
2016-07-05    0.245696
2016-09-27   -0.055213
                ...   
2023-07-29   -0.421984
2023-08-10    0.619239
2023-08-22    1.182891
2023-09-03   -0.843699
2023-09-15   -0.125621
Name: values_760_3521, Length: 193, dtype: float32",0,0.0,0.0,25.929697,-80.31134,
317,"date
2015-09-21    0.168674
2015-10-15   -1.177478
2016-04-12   -1.694703
2016-07-05    0.250838
2016-09-27   -0.098532
                ...   
2023-07-29   -0.632505
2023-08-10    0.455719
2023-08-22    1.374681
2023-09-03   -1.005657
2023-09-15   -0.009352
Name: values_760_3522, Length: 193, dtype: float32",0,0.0,0.0,25.9297,-80.31131,
318,"date
2015-09-21    0.074231
2015-10-15    0.152613
2016-04-12   -0.150039
2016-07-05   -0.343192
2016-09-27   -0.431738
                ...   
2023-07-29   -0.037336
2023-08-10    0.434707
2023-08-22   -0.020569
2023-09-03    0.141392
2023-09-15   -0.319792
Name: values_760_3523, Length: 193, dtype: float32",0,0.0,0.0,25.929707,-80.31127,
319,"date
2015-09-21   -0.483766
2015-10-15   -0.097793
2016-04-12   -0.223047
2016-07-05   -0.283885
2016-09-27   -0.534018
                ...   
2023-07-29    0.566132
2023-08-10    0.276605
2023-08-22   -1.592269
2023-09-03    0.390327
2023-09-15    0.074971
Name: values_760_3524, Length: 193, dtype: float32",0,0.0,0.0,25.929712,-80.31124,
320,"date
2015-09-21    0.536414
2015-10-15    0.566571
2016-04-12   -0.142514
2016-07-05   -0.435736
2016-09-27    0.777330
                ...   
2023-07-29   -0.199401
2023-08-10    1.104662
2023-08-22   -0.881734
2023-09-03    0.300985
2023-09-15    0.532740
Name: values_760_3525, Length: 193, dtype: float32",0,0.0,0.0,25.929718,-80.31121,
321,"date
2015-09-21   -0.330367
2015-10-15   -0.124425
2016-04-12   -0.167630
2016-07-05   -0.462514
2016-09-27   -0.123251
                ...   
2023-07-29    0.284797
2023-08-10    0.713633
2023-08-22   -1.962549
2023-09-03    0.444080
2023-09-15    0.283892
Name: values_760_3526, Length: 193, dtype: float32",0,0.0,0.0,25.929724,-80.31118,
322,"date
2015-09-21   -0.255693
2015-10-15   -0.168191
2016-04-12   -0.235252
2016-07-05   -0.420061
2016-09-27   -0.107705
                ...   
2023-07-29   -0.115587
2023-08-10   -0.136948
2023-08-22   -1.944898
2023-09-03    0.135059
2023-09-15    0.767702
Name: values_760_3527, Length: 193, dtype: float32",0,0.0,0.0,25.929728,-80.31114,
323,"date
2015-09-21   -0.236000
2015-10-15   -0.441941
2016-04-12   -0.396052
2016-07-05   -0.556529
2016-09-27   -0.292817
                ...   
2023-07-29    0.108907
2023-08-10    0.441740
2023-08-22   -1.193068
2023-09-03    0.521323
2023-09-15    0.372545
Name: values_760_3528, Length: 193, dtype: float32",0,0.0,0.0,25.929733,-80.31111,
324,"date
2015-09-21    0.255227
2015-10-15   -0.833410
2016-04-12   -0.900065
2016-07-05   -0.393159
2016-09-27    0.225075
                ...   
2023-07-29    0.014468
2023-08-10   -1.297102
2023-08-22   -0.835506
2023-09-03    0.150217
2023-09-15   -0.764135
Name: values_760_3529, Length: 193, dtype: float32",0,0.0,0.0,25.929739,-80.31108,
325,"date
2015-09-21    1.567419
2015-10-15    1.637136
2016-04-12   -0.554802
2016-07-05    1.567288
2016-09-27    0.895293
                ...   
2023-07-29   -0.083868
2023-08-10    0.297549
2023-08-22    2.611382
2023-09-03    0.876730
2023-09-15    1.232263
Name: values_761_3500, Length: 193, dtype: float32",0,0.0,0.0,25.9297,-80.312096,
326,"date
2015-09-21    0.391438
2015-10-15    0.805034
2016-04-12    0.307373
2016-07-05    0.506772
2016-09-27    1.231864
                ...   
2023-07-29   -0.021718
2023-08-10    0.809000
2023-08-22    0.526472
2023-09-03    0.465536
2023-09-15    0.477392
Name: values_761_3501, Length: 193, dtype: float32",0,0.0,0.0,25.929707,-80.31206,
327,"date
2015-09-21   -0.441088
2015-10-15   -0.476196
2016-04-12    1.023016
2016-07-05   -1.200262
2016-09-27   -0.596717
                ...   
2023-07-29   -0.839049
2023-08-10    1.116178
2023-08-22    1.217686
2023-09-03    0.673256
2023-09-15    0.896898
Name: values_761_3502, Length: 193, dtype: float32",0,0.0,0.0,25.929712,-80.31203,
328,"date
2015-09-21   -0.908165
2015-10-15    0.178549
2016-04-12    0.978605
2016-07-05   -0.466517
2016-09-27   -0.500140
                ...   
2023-07-29   -0.233942
2023-08-10   -0.021851
2023-08-22    0.166050
2023-09-03   -0.199846
2023-09-15    0.222067
Name: values_761_3503, Length: 193, dtype: float32",0,0.0,0.0,25.929718,-80.31199,
329,"date
2015-09-21   -0.552438
2015-10-15    0.074247
2016-04-12    0.133248
2016-07-05   -0.211220
2016-09-27   -0.394077
                ...   
2023-07-29   -0.150711
2023-08-10   -0.428638
2023-08-22   -0.746282
2023-09-03    0.079111
2023-09-15    0.145587
Name: values_761_3504, Length: 193, dtype: float32",0,0.0,0.0,25.929724,-80.31196,
330,"date
2015-09-21   -0.552437
2015-10-15    0.074256
2016-04-12    0.133253
2016-07-05   -0.211221
2016-09-27   -0.394075
                ...   
2023-07-29   -0.150718
2023-08-10   -0.428636
2023-08-22   -0.746316
2023-09-03    0.079123
2023-09-15    0.145591
Name: values_761_3505, Length: 193, dtype: float32",0,0.0,0.0,25.92973,-80.31193,
331,"date
2015-09-21   -0.587282
2015-10-15    0.171555
2016-04-12    0.262347
2016-07-05   -0.272057
2016-09-27   -0.405281
                ...   
2023-07-29   -0.089800
2023-08-10   -0.532749
2023-08-22   -0.798990
2023-09-03   -0.001626
2023-09-15    0.176035
Name: values_761_3506, Length: 193, dtype: float32",0,0.0,0.0,25.929735,-80.31189,
332,"[array([ 2.3134444 ,  1.2738929 ,  1.6749053 , -0.36451393,  1.5687444 ,
       -0.24027032, -0.57775927,  1.1228433 , -0.9370197 ,  1.0408702 ,
       -1.6768489 , -0.28453994, -1.0861987 ,  1.6276172 , -0.5972243 ,
        0.14424431, -0.3343473 ,  0.5329113 , -0.24221927, -0.6536728 ,
        1.6130041 , -1.413026  , -0.08648202, -0.80232227,  1.7120082 ,
        0.43960845,  0.6926008 ,  1.0589296 ,  2.3253143 , -0.11455253,
        0.14573526,  0.04453063, -0.12874594, -0.05959382, -0.3023629 ,
       -0.7809959 , -0.6285559 , -0.29921427,  0.3407758 , -0.5657488 ,
       -0.5432476 , -0.11891329, -0.45938748, -0.8738014 ,  1.3219264 ,
       -1.040324  ,  0.22693741,  0.95943856,  0.329815  , -0.04858097,
       -0.12168159,  0.5303268 , -0.03546411, -0.30525255, -0.03391942,
        0.646844  , -0.5614282 , -0.38458526, -0.17673935, -0.133624  ,
       -0.22556677, -0.0576972 , -0.3827839 , -0.4779972 , -0.3053285 ,
       -0.3810606 , -0.14412612, -1.6515028 ,  0.23662567, -0.85273397,
       -0.0158056 , -0.16584921,  0.16750658, -1.0226234 , -0.5299651 ,
       -0.5051533 , -0.4178089 , -0.72170645, -0.04514264, -0.3348288 ,
       -0.9466161 , -0.31511778, -1.2885219 , -0.6483792 , -1.1583816 ,
       -0.23184085, -0.14980257, -0.19701296, -0.6954915 , -0.6577397 ,
        0.17624603,  0.18920822, -0.40821803, -0.46057296,  0.10631609,
        0.9122818 ,  0.37072134,  1.1065128 ,  1.5300937 , -0.8826791 ,
       -0.04364669, -0.6358909 , -0.9633483 , -0.51747215, -0.7417951 ,
        0.1642971 , -0.4520765 , -0.18960313,  0.285201  , -0.44180638,
       -0.677679  , -0.7423525 ,  1.9245412 ,  1.2602391 , -0.5808138 ,
        0.0307665 , -0.31645414,  0.16769272, -0.6795226 , -0.4209606 ,
        0.42736578,  0.10094268,  1.5412465 , -0.44533893, -0.24060479,
        0.3839808 , -0.245466  , -0.3124394 , -0.5563911 , -0.19500554,
        1.482579  , -0.27575088, -0.3113731 , -0.5847486 , -0.22183813,
       -0.06544703, -0.51607364, -0.7508279 ,  0.19778588, -0.11493912,
       -0.76503354, -1.115545  , -0.36050645,  1.8333222 , -0.08972713,
       -0.6452968 , -0.5894128 ,  0.03908952, -0.55274194, -0.51806265,
        0.8391299 ,  0.72973204, -0.26206106, -0.7323768 , -0.6295714 ,
        0.99096954, -1.0275046 ,  0.22674304,  1.3809291 ,  1.3148953 ,
        1.4347434 ,  1.1433564 , -0.73718065, -0.47578827, -1.2006335 ,
       -0.8103931 ,  1.2245722 ,  1.062613  ,  2.0027246 ,  0.66957307,
        1.2208133 , -1.1967742 , -0.9844414 ,  1.5610349 , -0.9693582 ,
       -0.4454804 ,  1.5377771 , -0.31509164,  1.3567145 ,  0.19383895,
        1.098122  , -0.7299052 , -0.22617847, -0.4745142 , -0.91192913,
       -0.44010496,  0.9582636 ,  0.1988917 , -0.05298221, -0.5112227 ,
        0.97128725,  1.4186485 ,  1.443502  ], dtype=float32)]",2022-06-04 00:00:00,,0.99,25.929739,-80.31186,14.0
333,"date
2015-09-21    0.707018
2015-10-15    0.327704
2016-04-12    0.314466
2016-07-05   -1.918365
2016-09-27    0.923225
                ...   
2023-07-29   -1.202159
2023-08-10   -0.410251
2023-08-22    0.774644
2023-09-03    0.319868
2023-09-15   -0.600101
Name: values_761_3508, Length: 193, dtype: float32",0,0.0,0.0,25.929745,-80.31182,
