,TS,start_anomaly,window length,prob_anomaly,lat,lon,anomaly sample length
339,"date
2015-09-21    0.166714
2015-10-15   -0.629770
2016-04-12   -0.562676
2016-07-05   -0.046832
2016-09-27    0.339689
                ...   
2023-07-29    0.536081
2023-08-10    0.513197
2023-08-22   -0.220857
2023-09-03    0.265042
2023-09-15   -0.123024
Name: values_761_3514, Length: 193, dtype: float32",0,0.0,0.0,25.92978,-80.311615,
340,"date
2015-09-21    0.189802
2015-10-15   -0.283631
2016-04-12   -0.472051
2016-07-05    0.351107
2016-09-27    0.895165
                ...   
2023-07-29    0.470561
2023-08-10    0.147188
2023-08-22   -1.236563
2023-09-03    0.382882
2023-09-15   -0.557431
Name: values_761_3515, Length: 193, dtype: float32",0,0.0,0.0,25.929785,-80.31158,
341,"[array([ 0.81036824,  0.29238194,  0.09502777,  0.71276206,  1.2647792 ,
        0.9576347 ,  0.43962115,  0.60772985,  0.65301234,  0.6404867 ,
        0.6830276 ,  0.7944584 , -1.5021406 , -1.7569077 ,  0.9213184 ,
        1.1631757 ,  0.9264055 ,  0.85782564,  0.99033535,  0.93075186,
        0.2875651 ,  0.701988  ,  0.68384385,  0.15792972,  0.5692801 ,
        1.1406782 ,  0.59558105,  0.88724923,  0.15208144, -0.12614366,
       -0.38399118, -0.33134872, -0.16120927, -0.79886496, -0.91922367,
       -0.66657406, -0.9206322 , -0.9754477 , -0.6923505 , -1.149591  ,
        0.24620296,  0.4115313 ,  0.35778257,  0.5037458 ,  0.20033413,
        0.52743006,  0.941641  ,  1.0826606 ,  0.7303637 ,  0.85924053,
        0.957903  ,  0.3823858 ,  0.58517903,  0.40926087,  0.41703868,
        0.4296503 ,  0.4269587 , -1.4729493 ,  0.72618437,  0.5803002 ,
        0.11033432,  0.41008723,  0.51534057, -0.05284566,  0.87548983,
        0.44848815,  0.44915766,  0.4107864 ,  0.61062247,  0.6823798 ,
       -0.8582163 , -0.8071641 , -0.4361477 , -0.9283557 , -1.1019871 ,
       -0.95041704, -0.48589468, -0.7843532 , -0.5169119 , -1.4864324 ,
        0.45973712,  0.08198185,  0.08226621, -0.29237556, -0.31234568,
       -0.3069049 , -0.9006916 , -0.2259469 , -0.5294019 , -0.17490157,
       -0.06218955, -0.7861121 , -0.71164715, -0.16927934, -0.64944166,
       -0.28726697, -0.38339698, -0.46045876, -0.13527173, -0.7152569 ,
       -0.17619252, -0.15568453, -0.82980716, -0.53621197, -0.57637256,
       -0.36123163, -0.6231761 , -0.2980768 , -0.7324314 , -0.22194445,
        0.04197976,  0.10234433, -0.40125448, -0.64868397, -0.07599902,
       -0.8129325 ,  0.09439224, -0.50481665, -0.1920495 ,  0.59189713,
       -0.23736054, -0.25210735, -0.64943516, -0.57017255, -0.2792838 ,
       -0.34475634, -0.3538556 , -0.42020348, -0.13130757, -0.3550452 ,
        0.4876423 ,  0.18949208,  0.29285696,  0.06545812,  0.27070984,
        0.38408035, -0.3902691 ,  0.21538073,  0.83664954,  0.59616673,
        1.5208645 , -1.3411608 ,  0.9571682 , -0.82724494,  2.0466876 ,
        1.9141576 , -0.73809606, -1.0191826 , -1.1823725 ,  0.5978544 ,
       -0.5696276 , -0.04596402, -0.3071388 , -0.28757536,  0.03372204,
       -0.16773537, -0.52233875, -0.23572958,  0.249766  , -0.56541395,
       -0.02894229, -0.41554093, -0.06493476, -0.22659281,  0.55701   ,
        0.0668972 ,  0.17506164, -0.2861988 , -0.44485563, -0.22752106,
       -0.35760596, -0.09609783,  0.45770377, -1.017623  ,  0.27769655,
        0.48078245, -1.5233469 ,  0.29059982, -0.01460122, -0.03449035,
        0.4971193 ,  0.41772193, -1.2381501 ,  1.3915727 ,  0.6963935 ,
        1.2939312 , -2.2800906 ,  0.5519399 , -2.022267  ,  0.8111035 ,
        0.73543406,  1.0397146 ,  0.52837396], dtype=float32)]",2021-08-08 00:00:00,,0.9,25.92979,-80.31155,14.0
342,"[array([ 1.6852515 ,  0.91914093,  0.68855757,  1.1230984 , -0.9546039 ,
        1.3520141 ,  0.9647936 , -1.2224212 ,  1.1592579 , -1.1065253 ,
        0.18593705,  0.6724408 , -1.7355812 , -1.7935191 ,  0.3118223 ,
        0.54392844,  0.37012458,  0.5473785 ,  0.3758662 ,  0.4665851 ,
       -0.64415526, -0.34425026, -0.3144621 , -0.940411  , -0.33583346,
        0.3130957 , -0.31280696, -0.18466078, -0.6560524 , -0.9715686 ,
        0.2991392 ,  0.70543367,  0.61440647, -2.068665  ,  0.29760873,
       -1.8078125 ,  0.39647958,  0.18687457,  0.59231615, -0.29957712,
       -1.402675  , -1.377406  , -1.0756834 , -1.0605396 ,  0.85012394,
       -1.5381525 , -0.48376894, -0.8425807 , -1.0329413 , -1.0814776 ,
        0.25815696, -0.33905873, -0.1878484 ,  0.13197546, -0.12926674,
       -0.04970962,  0.07139459, -0.07824963, -0.05659961,  0.05983873,
       -0.8832813 , -0.74032986, -0.69657475, -1.0720354 , -0.45930862,
       -0.8241376 , -0.6826297 , -1.5461007 , -0.75276124, -0.51316917,
        0.7841474 , -1.4703016 ,  1.1420438 ,  0.39374006,  0.11528647,
       -1.6483781 ,  0.8558526 ,  0.3854357 ,  1.077121  , -2.1221025 ,
        1.1045413 ,  0.76398724,  0.24360752,  0.4560988 , -0.40040737,
        1.219735  ,  0.41290176,  1.0154659 ,  0.2788797 ,  0.23921937,
       -0.30097583, -0.7589635 , -0.5191301 , -0.16788954, -0.62397486,
       -0.17046177, -0.44182763, -0.49940068,  0.06914729, -0.7540008 ,
        0.7732473 ,  0.57587445, -0.18610942,  0.1498421 , -0.04782867,
        0.39318556,  0.17476009,  0.3275279 , -0.17388067,  0.40028173,
        0.6221361 ,  0.35970008,  0.29824376, -0.52100134,  0.20206836,
       -0.09081209, -0.02042758,  0.21278623,  0.30066696,  0.4741728 ,
        0.05418038, -1.9915854 , -1.736082  ,  0.01973006,  0.46132407,
        0.16529459,  0.44511572,  0.15586948,  1.0598629 ,  0.73979783,
        0.2548133 ,  0.29642683,  0.38159242,  0.02662313,  0.4014715 ,
        1.2157289 ,  0.4639324 ,  0.814723  ,  0.8551837 , -0.44366685,
        0.54749036,  0.01699328, -0.2904535 ,  0.33956027,  0.64834815,
        0.5325109 ,  0.06772164, -0.17748255, -0.1052063 ,  0.31420395,
        0.1961034 ,  0.83978045, -1.3803527 ,  0.4225061 ,  0.5478476 ,
        1.2009575 ,  0.3601007 ,  1.1520202 ,  1.09883   ,  0.75168955,
        0.32210252,  0.0332844 ,  0.52508104, -1.0150863 ,  1.3933913 ,
       -0.48779875,  0.7635715 ,  0.2791701 ,  0.30102223,  0.41490972,
       -1.48386   ,  0.24675679,  1.0601784 ,  0.01091185,  0.12828058,
       -0.02954376, -1.2133113 , -1.4126589 , -1.7871999 ,  0.34586644,
        0.5924773 ,  0.67480415, -1.9125078 ,  0.5480743 ,  0.55764914,
        1.1882106 , -1.4233875 ,  0.84270287, -1.825223  ,  0.9022403 ,
        2.2918718 ,  1.022157  ,  0.9746785 ], dtype=float32)]",2022-10-26 00:00:00,,0.9,25.929796,-80.31151,4.0
343,"[array([ 1.1059998 ,  0.32966846,  0.27416664,  0.50503725, -0.00935564,
        0.60513824, -0.13817036, -1.2791803 ,  0.6495711 , -2.1417835 ,
       -0.87179756,  0.14467356, -0.58863103, -0.6308173 , -0.79214793,
       -0.07684033, -0.4124006 , -0.5712383 , -0.2374745 , -0.19511081,
        0.28952613, -0.7389177 ,  0.47077078,  0.0626545 , -1.5594374 ,
       -1.0634968 ,  1.1802309 , -0.59994066, -0.08310313,  0.21592501,
        0.12912261,  0.64584774,  0.623866  , -2.1998796 ,  0.4409832 ,
       -1.6016116 ,  0.7253645 ,  0.58005387,  0.47926703, -0.36595607,
       -1.3036748 , -1.5226797 , -1.1119301 , -1.5101312 ,  0.11258852,
       -2.083059  , -1.0430062 ,  0.19201973, -0.18332279, -0.61548525,
        0.10335596,  0.2339313 , -0.45034975,  0.9143753 ,  0.8419465 ,
        0.69578   ,  0.34286883,  0.16184449,  0.5592051 ,  0.7323734 ,
        0.35390675,  0.42947042,  0.43667716,  0.23947644,  0.7088029 ,
        0.2540544 ,  0.37896225, -2.3630412 ,  0.22343953,  0.77676034,
        0.6342579 , -1.4288943 ,  1.0806473 ,  0.2389288 ,  0.04104042,
       -1.7453957 ,  0.63705295,  0.42996168,  0.66511565, -2.0800927 ,
        0.7257053 ,  0.62646556,  0.3541839 ,  0.26795936,  0.6729469 ,
        0.8000395 ,  0.650093  ,  0.76477593,  0.40649784,  0.40468246,
        0.2333545 ,  0.33750752, -0.8886359 ,  1.0857432 , -2.1173146 ,
       -2.0088258 , -0.52817905, -0.8644668 ,  0.6015381 ,  0.12094676,
        0.62401676, -1.5027366 ,  0.06989121, -0.04430708, -0.03864682,
        0.7637175 ,  0.26275972,  0.24047326,  0.19510508,  0.50758505,
        0.8306787 ,  0.62622684, -0.6957368 , -0.06178367,  0.5476401 ,
        0.42392957,  0.76179177,  0.27352083,  0.29968932, -1.4937531 ,
       -0.26422727, -1.8831989 , -1.649356  ,  0.05211544,  0.7904464 ,
        0.36924297,  0.69407165, -0.19591647,  0.5289365 , -0.7820946 ,
        0.4407876 ,  0.31519997,  0.40214828,  0.06049109,  0.3470268 ,
        0.8046713 , -0.46138602,  0.20116481,  0.6325425 , -0.4363229 ,
        0.47228307,  0.11965823,  0.5485846 ,  0.79357237,  1.0751071 ,
        0.5025943 ,  0.12334558,  0.13550402,  0.07303984,  0.5285701 ,
        0.12417319,  0.18143898, -0.1550762 ,  0.29472494, -0.52890736,
        0.28468525, -0.20515758,  0.49600446,  0.3310982 , -0.3381284 ,
        0.59419394, -0.09779764,  0.36588842,  0.24502936,  1.787742  ,
        0.8841902 ,  0.95153505, -0.17688084,  0.07216167,  0.02190018,
       -1.2091564 , -0.09937251,  1.726582  ,  0.33382607,  0.25076258,
       -0.2014125 , -1.7477252 , -0.34389004, -1.5590558 ,  0.01101792,
       -1.5401455 ,  0.51009107, -2.1684756 ,  0.18124433,  0.6797558 ,
        1.2664626 , -1.088533  ,  0.22010255, -1.9821646 ,  0.7739945 ,
        2.210087  ,  0.50171614,  1.2894176 ], dtype=float32)]",2017-12-03 00:00:00,,0.9,25.929802,-80.31147,12.0
344,"[array([ 1.49403465e+00,  2.39135861e-01,  3.72299135e-01,  3.74640524e-01,
       -1.03293359e-03, -4.61309731e-01,  1.72793850e-01, -2.46756077e-01,
        2.65247226e-01, -8.07234883e-01, -1.14824629e+00, -4.08889949e-01,
       -1.09684095e-02, -3.26229483e-02, -2.55113512e-01,  4.64018285e-02,
       -5.47927618e-02,  2.18018651e-01, -5.78768849e-02,  2.52229333e-01,
        1.47516644e+00,  6.92202806e-01,  6.58848107e-01, -2.77113229e-01,
        2.44418070e-01,  5.60276508e-02,  9.55420136e-01,  7.39438891e-01,
       -8.80477652e-02, -4.71473277e-01, -5.16072154e-01,  5.81212699e-01,
       -1.75450221e-01, -2.12753654e-01,  3.31240296e-01,  5.13447523e-01,
        4.66456801e-01,  4.29789960e-01,  1.28181577e-01, -7.34939337e-01,
       -7.75615871e-01, -6.70535445e-01, -8.65622163e-02, -7.02042222e-01,
        5.78377783e-01, -3.82029414e-01, -4.94192123e-01, -2.05958903e-01,
       -4.37118262e-01,  2.52770334e-01,  7.08170116e-01,  2.87067294e-01,
       -1.90911293e-02,  6.11877859e-01,  5.33900797e-01, -1.25714809e-01,
       -1.42960215e+00, -6.88854694e-01,  4.22598481e-01,  8.52549151e-02,
        4.72769320e-01,  1.15366593e-01,  3.67977262e-01, -1.40261412e-01,
        2.64077485e-01, -5.55294752e-03,  7.21012652e-02, -6.73634529e-01,
        2.40908623e-01,  6.48003995e-01,  7.77821660e-01, -1.83523107e+00,
        8.29312563e-01,  2.73535013e-01,  9.90797877e-01, -1.37633991e+00,
        8.27231705e-01,  1.90849960e-01,  5.75977266e-01, -2.10386181e+00,
        8.06192398e-01,  2.69388437e-01,  2.35570073e-01,  5.69793761e-01,
        6.84405029e-01, -8.84434819e-01,  9.49765444e-02, -8.06019008e-01,
       -3.84976268e-01,  2.46747673e-01, -4.60014820e-01, -3.87912273e-01,
       -6.11280203e-01,  7.31013417e-01, -2.47014809e+00, -1.48118114e+00,
       -8.01185369e-02,  8.13547730e-01,  8.97241831e-02, -1.43809140e+00,
        6.77230835e-01, -2.09661543e-01,  4.91625071e-01,  1.29507810e-01,
        2.69653559e-01,  4.71797585e-02, -4.12546359e-02,  1.14321923e+00,
        2.67057419e-02, -2.84284353e-01,  7.01684356e-01,  5.41143596e-01,
        1.17492795e-01,  1.23684049e-01,  2.56170779e-01, -2.12083250e-01,
        1.18633723e+00,  1.93946645e-01, -4.82064545e-01, -1.32999945e+00,
       -3.22557092e-02, -6.52929842e-01, -1.88551891e+00,  4.62415993e-01,
       -3.92506987e-01,  7.62630701e-02,  1.16771668e-01,  8.66351128e-02,
        3.79149854e-01,  2.43916571e-01,  3.07530880e-01,  5.72718866e-02,
        1.45561010e-01, -3.66902977e-01, -1.22685686e-01,  3.08671594e-01,
       -1.02245033e-01,  1.67775005e-02,  4.97605681e-01, -6.10952497e-01,
        1.28641188e-01, -2.85862446e-01,  4.07780945e-01,  6.94490135e-01,
        1.03323781e+00, -4.70834613e-01,  6.57550573e-01, -3.64921212e-01,
       -6.11825466e-01,  3.83212358e-01,  2.33271271e-01, -1.45502254e-01,
       -7.35958993e-01, -2.03537762e-01,  1.01636767e-01,  4.16303396e-01,
       -2.40805686e-01, -1.37057066e-01, -1.57920718e-02, -1.88413322e-01,
        2.48231888e-01, -6.31933808e-01, -1.70308501e-02,  5.17924547e-01,
        1.58839917e+00,  2.61827648e-01,  1.76325011e+00, -2.52396643e-01,
       -3.25389147e-01, -1.85517490e-01, -7.17953920e-01,  4.17224169e-02,
        9.73708928e-01,  4.16788995e-01,  1.43636894e+00, -2.04690337e+00,
       -1.19644308e+00, -6.46663427e-01, -1.54529333e+00, -6.74983740e-01,
       -2.01001453e+00, -1.60881951e-01, -1.52846575e-02, -1.27651453e-01,
        8.52559566e-01,  1.19050980e+00, -6.92167819e-01, -4.64578003e-01,
       -2.33461499e-01,  3.47104669e-01,  7.89446354e-01,  3.80885787e-02,
        6.86504483e-01], dtype=float32)]",2022-10-02 00:00:00,,0.9,25.929808,-80.31144,5.0
345,"[array([ 1.76492691e-01,  4.99901414e-01,  3.62336218e-01,  1.14304006e-01,
        6.58013672e-03, -5.70216715e-01, -5.08423746e-01, -1.94012344e-01,
       -6.38526380e-02, -8.57185364e-01, -1.10983324e+00, -2.05667138e-01,
       -5.93154058e-02,  1.58908367e-01, -2.82563746e-01, -8.50716047e-03,
       -3.03657949e-02,  4.14869368e-01,  1.00858450e-01,  4.88871098e-01,
        1.34213185e+00,  6.43851995e-01,  7.37683058e-01, -3.03573042e-01,
        3.02921057e-01, -5.35249710e-04,  9.01547074e-01,  9.51854587e-01,
       -5.90670168e-01, -4.66912568e-01, -6.58960700e-01,  7.85923719e-01,
       -4.07193154e-01, -1.25434983e+00,  5.56523681e-01,  3.40639949e-01,
        6.34463727e-01,  4.78055537e-01, -8.69682789e-01, -8.64503086e-01,
       -5.74989974e-01, -4.65431273e-01,  1.98925138e-01, -3.85810554e-01,
        8.44296634e-01,  5.46277523e-01,  4.81858432e-01, -1.12843764e+00,
       -5.80442011e-01,  2.06469327e-01,  9.78635490e-01,  2.54079700e-01,
        2.13304579e-01,  4.96817768e-01,  7.61312246e-01, -4.82916236e-02,
       -1.04527664e+00, -7.18820810e-01,  3.56147438e-01, -2.52208441e-01,
        7.89989531e-01,  1.85288668e-01,  6.47326589e-01,  3.84384990e-02,
        3.63337755e-01,  6.32149950e-02,  2.48836964e-01, -6.07131720e-01,
        6.26031756e-01,  8.94727468e-01,  8.65022600e-01, -1.45481610e+00,
        9.49766517e-01,  2.89804339e-01,  6.73194289e-01, -1.15816402e+00,
        1.45674813e+00,  8.83893609e-01, -1.31447032e-01, -1.76339650e+00,
        9.78238225e-01,  3.45609784e-01,  1.67486548e-01,  5.97513318e-01,
        8.43864858e-01, -8.44821334e-01, -9.12011862e-02, -4.86076534e-01,
       -3.52621973e-01, -9.98921394e-02, -3.49350095e-01, -2.56755173e-01,
       -6.09172165e-01,  8.21520865e-01, -1.56586862e+00, -1.11758804e+00,
       -2.16320604e-01,  6.64067268e-01,  2.35548317e-01, -1.02628982e+00,
        4.48370993e-01, -2.90142328e-01, -1.67003334e+00,  2.01336995e-01,
        4.69308317e-01,  2.22894728e-01, -1.92680359e-02,  1.08583224e+00,
        1.24101520e-01, -6.24923170e-01,  8.32133591e-01,  7.22649813e-01,
       -1.58760011e-01,  1.63196921e-01, -8.10462594e-01, -9.34589863e-01,
        1.07592344e+00,  3.96309048e-01, -5.31288922e-01, -1.15970111e+00,
       -1.13205135e-01, -5.97265303e-01, -1.41779208e+00, -1.49378324e+00,
       -4.89582419e-02,  2.34993696e-02,  1.18796527e-02, -1.38902664e-01,
        4.99425769e-01,  7.05097318e-01,  3.23201120e-01,  8.24454203e-02,
        2.95059115e-01, -2.64341831e-01,  1.92839101e-01,  3.38235110e-01,
       -3.44026089e-03,  9.83022451e-02,  6.50925338e-01, -3.36463481e-01,
       -8.58072698e-01, -3.82806063e-02,  3.89047027e-01,  8.46123219e-01,
        9.16778028e-01, -4.32414442e-01,  8.64899635e-01, -1.02325156e-01,
       -5.32657385e-01,  5.08329451e-01,  3.70096177e-01,  1.11811787e-01,
       -6.07357204e-01, -1.30207792e-01,  7.73655534e-01,  6.64782345e-01,
        9.75031853e-02,  6.19540215e-02,  3.69534753e-02, -7.43593276e-03,
        2.70209908e-02, -7.63088942e-01,  3.02733481e-01,  6.97574317e-01,
        1.11669087e+00,  4.69777316e-01,  1.66184020e+00, -1.21692300e-01,
       -4.25267696e-01, -1.21102154e-01, -2.91473418e-01, -2.19753981e-02,
        8.60979080e-01,  7.43743360e-01, -1.26149297e+00, -1.93970942e+00,
       -9.39045787e-01, -5.64024925e-01, -1.09596407e+00, -1.11539459e+00,
       -1.43413186e+00, -5.62942207e-01, -1.32633543e+00,  9.74380225e-02,
        9.70242977e-01,  1.30929577e+00, -7.76846051e-01, -1.12565517e+00,
       -4.43125486e-01,  6.72195852e-01,  6.44412041e-01,  3.35357457e-01,
        8.07782710e-01], dtype=float32)]",2022-10-26 00:00:00,,0.9,25.929813,-80.3114,4.0
346,"[array([ 3.00740123e-01, -1.63382679e-01, -2.05238089e-01, -1.40154362e-02,
       -3.38242590e-01,  2.33498201e-01, -3.47676754e-01, -6.82014823e-02,
       -9.56356600e-02, -1.50434822e-01, -2.12370038e-01,  5.46669245e-01,
        5.00459015e-01,  4.91993368e-01,  5.00359595e-01,  8.65973651e-01,
        3.99318963e-01,  2.85731316e-01,  7.51391053e-02,  8.85402203e-01,
       -2.59690583e-01,  3.75727803e-01,  4.36364353e-01, -1.15031004e-01,
        3.99568796e-01,  1.99161649e+00, -3.36788177e-01,  6.61938906e-01,
        8.32586139e-02, -5.75363994e-01, -5.56744635e-01, -5.76822281e-01,
       -3.66657645e-01, -1.39245480e-01, -3.64360541e-01,  8.21682364e-02,
        5.21410815e-02,  2.42360413e-01,  3.50851417e-02, -8.23522806e-02,
       -1.34838372e-01,  4.69907522e-02, -8.73378515e-02,  1.32580400e-02,
       -9.57001984e-01,  2.13518143e-01,  4.23380136e-01,  1.95981473e-01,
        3.14645976e-01,  4.21635479e-01,  3.72316569e-01,  3.12422454e-01,
        3.45600188e-01,  1.27740517e-01, -1.28762156e-01, -1.79631025e-01,
        2.89678544e-01,  5.96304297e-01,  2.11772442e-01,  1.98994905e-01,
       -4.41200584e-02,  5.28950579e-02, -3.49959582e-02, -2.46164322e-01,
       -1.16067126e-01, -3.73247772e-01, -2.82080740e-01, -1.26908779e-01,
       -2.62067318e-01,  1.43518060e-01,  2.87752151e-02, -3.56329679e-01,
        3.53549719e-02, -8.37789178e-02, -1.86894655e-01,  2.73343861e-01,
        2.14147568e-03,  1.41684592e-01,  2.99549282e-01, -4.84300673e-01,
        3.97566140e-01,  1.39655456e-01, -1.46863818e-01,  3.99718881e-02,
        1.49085665e+00, -3.88502836e-01, -1.26597273e+00,  4.22937244e-01,
        5.46958804e-01, -6.07895732e-01,  2.50959635e-01, -4.68184501e-01,
        1.69372931e-03,  3.64926279e-01, -2.91409016e-01, -2.90959716e-01,
       -9.57368761e-02, -4.86678362e-01,  2.47373790e-01, -2.45791614e-01,
       -3.19763303e-01,  2.52226412e-01, -4.06019866e-01, -5.30081391e-01,
       -1.44177914e-01, -6.81905091e-01, -3.07428032e-01, -1.84489712e-01,
       -5.85292339e-01, -3.04614127e-01,  2.48767138e-02, -3.49443704e-01,
        1.30763233e-01, -4.72557843e-01, -2.13211566e-01, -8.53106260e-01,
       -2.49156624e-01, -1.99220479e-02, -1.13183022e-01,  3.23377997e-01,
       -1.45601463e+00, -1.77595362e-01, -1.82404250e-01, -7.09974527e-01,
       -3.45195800e-01,  2.34026492e-01, -2.87320495e-01, -4.46506530e-01,
       -6.40424490e-02,  3.33855271e-01,  2.45915905e-01, -3.55559587e-01,
       -1.55073702e-02, -3.10008526e-01, -2.10207239e-01, -4.37063187e-01,
       -1.78275812e+00,  7.23418236e-01,  4.29820657e-01,  2.15064794e-01,
        1.28509557e+00,  3.48135471e-01, -3.09467822e-01,  1.55269122e+00,
        1.89586711e+00, -5.66548049e-01,  1.12423134e+00, -8.36934805e-01,
       -1.19059670e+00,  1.44200504e-01, -5.80536425e-01, -1.33874190e+00,
        7.70570040e-01, -5.51548839e-01, -3.50158691e-01, -2.17865616e-01,
       -5.55869162e-01,  1.93900895e+00,  1.93902180e-01,  6.82118297e-01,
       -3.12653661e-01, -5.45372725e-01,  1.39657632e-01, -2.12346822e-01,
        1.59005749e+00, -7.04139173e-01,  3.22232008e-01, -1.80272222e-01,
        3.18574727e-01, -1.16980076e-02,  3.39917541e-01,  6.37381315e-01,
        3.36842477e-01, -2.34702647e-01, -3.18061113e-01, -3.03077221e-01,
        1.59968108e-01,  8.02171469e-01, -2.75282741e-01, -5.85582376e-01,
       -3.51223350e-03, -2.12719589e-02,  3.24878603e-01, -7.13702500e-01,
       -7.36178756e-02,  1.87346935e-01,  2.49240965e-01,  7.11854815e-01,
        5.32450557e-01,  1.72475815e-01, -7.74314404e-01, -2.41271406e-02,
       -4.36839819e-01], dtype=float32)]",2021-09-01 00:00:00,,0.9,25.92982,-80.31137,17.0
347,"date
2015-09-21    0.049975
2015-10-15   -0.142478
2016-04-12   -0.270777
2016-07-05    0.074626
2016-09-27    0.342498
                ...   
2023-07-29    0.378105
2023-08-10    0.511849
2023-08-22   -1.827642
2023-09-03    0.216667
2023-09-15   -0.743826
Name: values_761_3522, Length: 193, dtype: float32",0,0.0,0.0,25.929825,-80.31134,
348,"date
2015-09-21    0.091718
2015-10-15    0.152916
2016-04-12   -0.470415
2016-07-05    0.148525
2016-09-27    0.770719
                ...   
2023-07-29    0.303002
2023-08-10    0.282876
2023-08-22   -2.440752
2023-09-03    0.194332
2023-09-15   -1.745825
Name: values_761_3523, Length: 193, dtype: float32",0,0.0,0.0,25.92983,-80.3113,
349,"date
2015-09-21    0.336872
2015-10-15   -0.140896
2016-04-12   -0.297168
2016-07-05    0.156121
2016-09-27   -0.365261
                ...   
2023-07-29    0.370029
2023-08-10    0.231891
2023-08-22   -2.587402
2023-09-03    0.656453
2023-09-15   -0.002345
Name: values_761_3524, Length: 193, dtype: float32",0,0.0,0.0,25.929836,-80.31127,
350,"date
2015-09-21    0.236220
2015-10-15    0.241421
2016-04-12   -0.416121
2016-07-05    0.144108
2016-09-27    0.482201
                ...   
2023-07-29    0.525947
2023-08-10   -0.073270
2023-08-22   -1.959903
2023-09-03    0.010766
2023-09-15   -0.412218
Name: values_761_3525, Length: 193, dtype: float32",0,0.0,0.0,25.92984,-80.31124,
351,"date
2015-09-21    0.350180
2015-10-15    0.638231
2016-04-12   -0.443191
2016-07-05   -0.255561
2016-09-27   -0.140090
                ...   
2023-07-29    0.247092
2023-08-10    0.487326
2023-08-22   -1.715848
2023-09-03    0.376606
2023-09-15   -1.862363
Name: values_761_3526, Length: 193, dtype: float32",0,0.0,0.0,25.929846,-80.3112,
352,"date
2015-09-21    0.536690
2015-10-15    0.424690
2016-04-12   -0.167300
2016-07-05   -0.367638
2016-09-27   -0.156440
                ...   
2023-07-29    0.116386
2023-08-10    0.426415
2023-08-22   -1.587080
2023-09-03    0.576411
2023-09-15   -1.753384
Name: values_761_3527, Length: 193, dtype: float32",0,0.0,0.0,25.929852,-80.31117,
353,"date
2015-09-21   -0.796326
2015-10-15   -0.009186
2016-04-12    0.124246
2016-07-05   -0.778482
2016-09-27    1.167925
                ...   
2023-07-29   -0.483320
2023-08-10    0.372026
2023-08-22   -0.770877
2023-09-03   -0.108264
2023-09-15   -1.728835
Name: values_761_3528, Length: 193, dtype: float32",0,0.0,0.0,25.929857,-80.31114,
